"rules" "support" "confidence" "coverage" "lift" "count"
"1908" "{Sepatu Kulit Casual,Tas Sekolah Anak Laki-laki} => {Tas Multifungsi}" 0.00405797101449275 0.518518518518518 0.00782608695652174 6.38888888888889 14
"1115" "{Celana Panjang Format Hitam,Celana Pendek Jeans} => {Baju Kaos Anak - Karakter Kartun}" 0.00492753623188406 0.772727272727273 0.0063768115942029 6.37777294475859 17
"2133" "{Celana Jogger Casual,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0182608695652174 0.807692307692308 0.0226086956521739 6.37651821862348 63
"2098" "{Tas Multifungsi,Tas Sekolah Anak Laki-laki} => {Sepatu Sport merk Y}" 0.0608695652173913 0.933333333333333 0.0652173913043478 6.36363636363636 210
"1110" "{Celana Panjang Format Hitam,Celana Tactical } => {Baju Kaos Anak - Karakter Kartun}" 0.00579710144927536 0.769230769230769 0.00753623188405797 6.34891424365109 20
"80" "{Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0652173913043478 0.803571428571429 0.0811594202898551 6.34398496240602 225
"81" "{Tas Sekolah Anak Laki-laki} => {Tas Multifungsi}" 0.0652173913043478 0.51487414187643 0.126666666666667 6.34398496240602 225
"2131" "{Sepatu Sandal Anak,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0176811594202899 0.802631578947368 0.0220289855072464 6.33656509695291 61
"1493" "{Obat Penumbuh Rambut,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00463768115942029 0.8 0.00579710144927536 6.31578947368421 16
"2040" "{Koper Fiber,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00579710144927536 0.8 0.0072463768115942 6.31578947368421 20
"2112" "{Flat Shoes Ballerina,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0104347826086957 0.8 0.0130434782608696 6.31578947368421 36
"2458" "{Baju Kaos Anak - Superheroes,Blouse Denim} => {Baju Kaos Olahraga}" 0.0226086956521739 0.561151079136691 0.0402898550724638 6.28562085396618 78
"2165" "{Hair Dryer,Sepatu Sport merk Y} => {Tas Multifungsi}" 0.0150724637681159 0.509803921568627 0.0295652173913043 6.28151260504202 52
"597" "{Celana Jeans Sobek Wanita,Kuas Makeup } => {Minyak Rambut}" 0.00318840579710145 0.6875 0.00463768115942029 6.27480158730159 11
"1213" "{Baju Kaos Olahraga,Cream Whitening} => {Baju Kaos Anak - Superheroes}" 0.00695652173913044 0.727272727272727 0.00956521739130435 6.27272727272727 24
"2105" "{Tas Multifungsi,Tas Waist Bag} => {Tas Sekolah Anak Laki-laki}" 0.00869565217391304 0.789473684210526 0.0110144927536232 6.23268698060942 30
"1001" "{Tas Makeup,Tas Ransel Mini} => {Celana Pendek Green/Hijau}" 0.0121739130434783 0.792452830188679 0.0153623188405797 6.22770447414794 42
"2129" "{Sepatu Sport merk Z,Tas Sekolah Anak Laki-laki} => {Tas Multifungsi}" 0.0171014492753623 0.504273504273504 0.0339130434782609 6.21336996336996 59
"204" "{Hair Dye,Wedges Hitam} => {Tas Waist Bag}" 0.00347826086956522 1 0.00347826086956522 6.20503597122302 12
"208" "{Celana Jogger Casual,Hair Dye} => {Tas Waist Bag}" 0.00376811594202899 1 0.00376811594202899 6.20503597122302 13
"843" "{Tali Pinggang Anak,Tas Tangan} => {Baju Kaos Anak - Karakter Kartun}" 0.00521739130434783 0.75 0.00695652173913044 6.19019138755981 18
"861" "{Hair Dryer,Tas Tangan} => {Baju Kaos Anak - Karakter Kartun}" 0.00434782608695652 0.75 0.00579710144927536 6.19019138755981 15
"863" "{Tas Tangan,Wedges Hitam} => {Baju Kaos Anak - Karakter Kartun}" 0.00434782608695652 0.75 0.00579710144927536 6.19019138755981 15
"2704" "{Dompet STNK Gantungan,Sepatu Sport merk Y} => {Atasan Kaos Putih}" 0.0269565217391304 0.732283464566929 0.0368115942028985 6.16189744574611 93
"2085" "{Jeans Jumbo,Tas Sekolah Anak Laki-laki} => {Tas Multifungsi}" 0.00695652173913044 0.5 0.0139130434782609 6.16071428571429 24
"2111" "{Sweater Top Panjang,Tas Sekolah Anak Laki-laki} => {Tas Multifungsi}" 0.00956521739130435 0.5 0.0191304347826087 6.16071428571429 33
"2125" "{Hair Dryer,Tas Sekolah Anak Laki-laki} => {Tas Multifungsi}" 0.0156521739130435 0.5 0.031304347826087 6.16071428571429 54
"2147" "{Sepatu Sport merk Y,Tas Pinggang Wanita} => {Tas Multifungsi}" 0.0072463768115942 0.5 0.0144927536231884 6.16071428571429 25
"2149" "{Sepatu Sport merk Y,Tali Pinggang Anak} => {Tas Multifungsi}" 0.0118840579710145 0.5 0.023768115942029 6.16071428571429 41
"2118" "{Hair and Scalp,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.011304347826087 0.78 0.0144927536231884 6.15789473684211 39
"1235" "{Baju Batik Wanita,Cream Whitening} => {Baju Kaos Anak - Karakter Kartun}" 0.0278260869565217 0.744186046511628 0.0373913043478261 6.14220540781128 96
"1907" "{Sepatu Kulit Casual,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00405797101449275 0.777777777777778 0.00521739130434783 6.14035087719298 14
"2056" "{Dompet Kulit Pria,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00608695652173913 0.777777777777778 0.00782608695652174 6.14035087719298 21
"2103" "{Shampo Anti Dandruff,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0101449275362319 0.777777777777778 0.0130434782608696 6.14035087719298 35
"2687" "{Celana Pendek Green/Hijau,Dompet STNK Gantungan} => {Dompet Kulit Pria}" 0.0115942028985507 0.666666666666667 0.0173913043478261 6.11702127659574 40
"2657" "{Tas Travel,Wedges Hitam} => {Baju Renang Pria Dewasa}" 0.0440579710144928 0.554744525547445 0.0794202898550725 6.11459620811082 152
"1214" "{Baju Kaos Anak - Superheroes,Cream Whitening} => {Baju Kaos Olahraga}" 0.00695652173913044 0.545454545454545 0.0127536231884058 6.10979929161747 24
"2059" "{Minyak Rambut,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00492753623188406 0.772727272727273 0.0063768115942029 6.10047846889952 17
"2124" "{Hair Dryer,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0156521739130435 0.771428571428571 0.0202898550724638 6.09022556390978 54
"2048" "{Baju Kaos Olahraga,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00463768115942029 0.888888888888889 0.00521739130434783 6.06060606060606 16
"575" "{Kuas Makeup ,Sunblock Cream} => {Tas Pinggang Wanita}" 0.016231884057971 0.888888888888889 0.0182608695652174 6.03674540682415 56
"237" "{Atasan Baju Belang,Tas Travel} => {Tali Pinggang Anak}" 0.00811594202898551 0.903225806451613 0.00898550724637681 5.99255583126551 28
"2120" "{Dompet Card Holder,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0127536231884058 0.758620689655172 0.0168115942028986 5.98911070780399 44
"2096" "{Baju Renang Wanita Dewasa,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0072463768115942 0.757575757575758 0.00956521739130435 5.98086124401914 25
"2128" "{Sepatu Sport merk Z,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0171014492753623 0.756410256410256 0.0226086956521739 5.97165991902834 59
"2116" "{Blouse Denim,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00898550724637681 0.75609756097561 0.0118840579710145 5.96919127086008 31
"2053" "{Dompet STNK Gantungan,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00811594202898551 0.875 0.00927536231884058 5.96590909090909 28
"2052" "{Dompet STNK Gantungan,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00695652173913044 0.75 0.00927536231884058 5.92105263157895 24
"2074" "{Baju Kaos Anak - Karakter Kartun,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00608695652173913 0.75 0.00811594202898551 5.92105263157895 21
"2707" "{Dompet STNK Gantungan,Tas Ransel Mini} => {Atasan Kaos Putih}" 0.0272463768115942 0.701492537313433 0.0388405797101449 5.90280305788133 94
"2457" "{Baju Kaos Olahraga,Blouse Denim} => {Baju Kaos Anak - Superheroes}" 0.0226086956521739 0.684210526315789 0.0330434782608696 5.90131578947368 78
"2140" "{Shampo Biasa,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0359420289855072 0.746987951807229 0.0481159420289855 5.89727330374128 124
"2476" "{Blouse Denim,Celana Pendek Green/Hijau} => {Baju Kaos Olahraga}" 0.0208695652173913 0.525547445255474 0.0397101449275362 5.886813916011 72
"206" "{Hair Dye,Tali Pinggang Gesper Pria} => {Tas Waist Bag}" 0.00492753623188406 0.944444444444444 0.00521739130434783 5.86031175059952 17
"2081" "{Atasan Kaos Putih,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00521739130434783 0.857142857142857 0.00608695652173913 5.84415584415584 18
"3304" "{Sepatu Sport merk Y,Tas Ransel Mini} => {Atasan Kaos Putih}" 0.0269565217391304 0.694029850746269 0.0388405797101449 5.84000728066982 93
"2455" "{Baju Kaos Olahraga,Celana Pendek Casual} => {Baju Kaos Anak - Superheroes}" 0.0127536231884058 0.676923076923077 0.0188405797101449 5.83846153846154 44
"905" "{Tas Tangan,Tas Travel} => {Tank Top}" 0.00550724637681159 1 0.00550724637681159 5.8277027027027 19
"911" "{Celana Jeans Sobek Wanita,Tas Tangan} => {Tank Top}" 0.00666666666666667 1 0.00666666666666667 5.8277027027027 23
"2162" "{Dompet Flip Cover,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0118840579710145 0.854166666666667 0.0139130434782609 5.82386363636364 41
"3032" "{Tank Top,Wedges Hitam} => {Gembok Koper}" 0.0443478260869565 0.651063829787234 0.0681159420289855 5.81909381545585 153
"1619" "{Sunblock Cream,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00405797101449275 0.736842105263158 0.00550724637681159 5.81717451523546 14
"21" "{Hair Dye} => {Tas Waist Bag}" 0.012463768115942 0.934782608695652 0.0133333333333333 5.80035971223022 43
"205" "{Hair Dye,Sepatu Sport merk Z} => {Tas Waist Bag}" 0.00405797101449275 0.933333333333333 0.00434782608695652 5.79136690647482 14
"213" "{Hair Dye,Serum Vitamin} => {Tas Waist Bag}" 0.0121739130434783 0.933333333333333 0.0130434782608696 5.79136690647482 42
"917" "{Cover Koper,Tas Tangan} => {Tank Top}" 0.0315942028985507 0.990909090909091 0.0318840579710145 5.77472358722359 109
"744" "{Baju Renang Anak Perempuan,Tas Ransel Mini} => {Celana Pendek Green/Hijau}" 0.0104347826086957 0.73469387755102 0.0142028985507246 5.77379015387476 36
"2577" "{Atasan Kaos Putih,Dompet Flip Cover} => {Baju Renang Pria Dewasa}" 0.00956521739130435 0.523809523809524 0.0182608695652174 5.77361935189411 33
"2703" "{Atasan Kaos Putih,Dompet STNK Gantungan} => {Sepatu Sport merk Y}" 0.0269565217391304 0.845454545454545 0.0318840579710145 5.76446280991736 93
"202" "{Dompet Flip Cover,Hair Dye} => {Tas Waist Bag}" 0.00376811594202899 0.928571428571429 0.00405797101449275 5.76181911613566 13
"2106" "{Tas Multifungsi,Tas Ransel Mini} => {Tas Sekolah Anak Laki-laki}" 0.00782608695652174 0.72972972972973 0.0107246376811594 5.76102418207681 27
"2097" "{Tas Multifungsi,Tas Pinggang Wanita} => {Tas Sekolah Anak Laki-laki}" 0.00695652173913044 0.727272727272727 0.00956521739130435 5.74162679425837 24
"3324" "{Tank Top,Wedges Hitam} => {Atasan Kaos Putih}" 0.0463768115942029 0.680851063829787 0.0681159420289855 5.72911261027504 160
"207" "{Hair Dye,Sepatu Sandal Anak} => {Tas Waist Bag}" 0.00347826086956522 0.923076923076923 0.00376811594202899 5.72772551189817 12
"846" "{Baju Kaos Anak - Karakter Kartun,Tas Tangan} => {Tank Top}" 0.031304347826087 0.981818181818182 0.0318840579710145 5.72174447174447 108
"1106" "{Celana Panjang Format Hitam,Tali Pinggang Anak} => {Baju Kaos Anak - Karakter Kartun}" 0.00521739130434783 0.692307692307692 0.00753623188405797 5.71402281928598 18
"2152" "{Tas Multifungsi,Tas Ransel Mini} => {Sepatu Sport merk Y}" 0.00898550724637681 0.837837837837838 0.0107246376811594 5.71253071253071 31
"2157" "{Celana Pendek Casual,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0104347826086957 0.837209302325581 0.012463768115942 5.70824524312896 36
"2132" "{Cover Koper,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0165217391304348 0.721518987341772 0.0228985507246377 5.69620253164557 57
"210" "{Baju Kemeja Putih,Hair Dye} => {Tas Waist Bag}" 0.0063768115942029 0.916666666666667 0.00695652173913044 5.68794964028777 22
"614" "{Kuas Makeup ,Tas Travel} => {Tas Pinggang Wanita}" 0.0176811594202899 0.835616438356164 0.0211594202898551 5.67495415812749 61
"908" "{Celana Pendek Jeans,Tas Tangan} => {Tank Top}" 0.0315942028985507 0.973214285714286 0.032463768115942 5.67160352316602 109
"2154" "{Celana Tactical ,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00985507246376812 0.829268292682927 0.0118840579710145 5.65410199556541 34
"1117" "{Celana Jeans Sobek Wanita,Celana Panjang Format Hitam} => {Baju Kaos Anak - Karakter Kartun}" 0.00753623188405797 0.684210526315789 0.0110144927536232 5.64719214303702 26
"1729" "{Sepatu Sekolah Hitam W,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00405797101449275 0.823529411764706 0.00492753623188406 5.61497326203208 14
"2092" "{Kaos,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00811594202898551 0.823529411764706 0.00985507246376812 5.61497326203208 28
"211" "{Baju Batik Wanita,Hair Dye} => {Tas Waist Bag}" 0.00550724637681159 0.904761904761905 0.00608695652173913 5.61408016443988 19
"2086" "{Jeans Jumbo,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00666666666666667 0.821428571428571 0.00811594202898551 5.60064935064935 23
"1113" "{Celana Panjang Format Hitam,Hair and Scalp} => {Baju Kaos Anak - Karakter Kartun}" 0.00608695652173913 0.67741935483871 0.00898550724637681 5.59114060811854 21
"902" "{Blouse Denim,Tas Tangan} => {Tank Top}" 0.00608695652173913 0.954545454545455 0.0063768115942029 5.56280712530713 21
"2170" "{Sepatu Sandal Anak,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0179710144927536 0.815789473684211 0.0220289855072464 5.5622009569378 62
"1123" "{Baju Batik Wanita,Celana Panjang Format Hitam} => {Baju Kaos Anak - Karakter Kartun}" 0.027536231884058 0.673758865248227 0.0408695652173913 5.56092843326886 95
"2126" "{Celana Jeans Sobek Wanita,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0110144927536232 0.703703703703704 0.0156521739130435 5.55555555555556 38
"2733" "{Sepatu Sport merk Y,Sepatu Sport merk Z} => {Dompet STNK Gantungan}" 0.0301449275362319 0.547368421052632 0.0550724637681159 5.55417956656347 104
"906" "{Dompet Flip Cover,Tas Tangan} => {Tank Top}" 0.00550724637681159 0.95 0.00579710144927536 5.53631756756757 19
"1008" "{Tas Makeup,Tas Travel} => {Tas Pinggang Wanita}" 0.0101449275362319 0.813953488372093 0.012463768115942 5.52783373008606 35
"617" "{Celana Pendek Jeans,Kuas Makeup } => {Tas Pinggang Wanita}" 0.00376811594202899 0.8125 0.00463768115942029 5.5179625984252 13
"215" "{Hair Dye,Shampo Biasa} => {Tas Waist Bag}" 0.00695652173913044 0.888888888888889 0.00782608695652174 5.51558752997602 24
"2161" "{Tas Multifungsi,Tas Travel} => {Sepatu Sport merk Y}" 0.0110144927536232 0.808510638297872 0.0136231884057971 5.51257253384913 38
"264" "{Tas Pinggang Wanita,Tas Sekolah Anak Perempuan} => {Tas Ransel Mini}" 0.00492753623188406 0.894736842105263 0.00550724637681159 5.51221804511278 17
"2172" "{Celana Jogger Casual,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0182608695652174 0.807692307692308 0.0226086956521739 5.50699300699301 63
"2167" "{Tas Multifungsi,Wedges Hitam} => {Sepatu Sport merk Y}" 0.0133333333333333 0.807017543859649 0.0165217391304348 5.50239234449761 46
"2136" "{Baju Batik Wanita,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.0234782608695652 0.692307692307692 0.0339130434782609 5.46558704453441 81
"2042" "{Koper Fiber,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00579710144927536 0.8 0.0072463768115942 5.45454545454545 20
"2156" "{Flat Shoes Ballerina,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0104347826086957 0.8 0.0130434782608696 5.45454545454545 36
"2686" "{Atasan Kaos Putih,Dompet Kulit Pria} => {Dompet STNK Gantungan}" 0.00434782608695652 0.535714285714286 0.00811594202898551 5.4359243697479 15
"170" "{Baju Renang Pria Anak-anak,Gembok Koper} => {Tas Waist Bag}" 0.00405797101449275 0.875 0.00463768115942029 5.42940647482014 14
"183" "{Baju Renang Pria Anak-anak,Flat Shoes Ballerina} => {Tas Waist Bag}" 0.00405797101449275 0.875 0.00463768115942029 5.42940647482014 14
"181" "{Baju Renang Pria Anak-anak,Shampo Biasa} => {Jeans Jumbo}" 0.00492753623188406 0.68 0.0072463768115942 5.41801385681293 17
"901" "{Celana Pendek Casual,Tas Tangan} => {Tank Top}" 0.00376811594202899 0.928571428571429 0.00405797101449275 5.41143822393822 13
"992" "{Dompet Kulit Pria,Tas Makeup} => {Celana Pendek Green/Hijau}" 0.00318840579710145 0.6875 0.00463768115942029 5.40290432801822 11
"1325" "{Hair Tonic,Sepatu Kulit Casual} => {Celana Pendek Casual}" 0.00376811594202899 1 0.00376811594202899 5.39906103286385 13
"913" "{Sepatu Sport merk Z,Tas Tangan} => {Tank Top}" 0.0072463768115942 0.925925925925926 0.00782608695652174 5.39602102102102 25
"2155" "{Sweater Top Panjang,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00869565217391304 0.789473684210526 0.0110144927536232 5.38277511961723 30
"82" "{Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0640579710144928 0.789285714285714 0.0811594202898551 5.38149350649351 221
"899" "{Sweater Top Panjang,Tas Tangan} => {Tank Top}" 0.00347826086956522 0.923076923076923 0.00376811594202899 5.37941787941788 12
"2148" "{Tali Pinggang Anak,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0118840579710145 0.788461538461538 0.0150724637681159 5.37587412587413 41
"845" "{Tas Ransel Mini,Tas Tangan} => {Baju Kaos Anak - Karakter Kartun}" 0.00376811594202899 0.65 0.00579710144927536 5.36483253588517 13
"854" "{Hair and Scalp,Tas Tangan} => {Baju Kaos Anak - Karakter Kartun}" 0.00376811594202899 0.65 0.00579710144927536 5.36483253588517 13
"1111" "{Celana Panjang Format Hitam,Flat Shoes Ballerina} => {Baju Kaos Anak - Karakter Kartun}" 0.00376811594202899 0.65 0.00579710144927536 5.36483253588517 13
"2545" "{Baju Renang Pria Dewasa,Gembok Koper} => {Tank Top}" 0.0423188405797101 0.918238993710692 0.0460869565217391 5.35122386537481 146
"883" "{Tas Pinggang Wanita,Tas Tangan} => {Tank Top}" 0.00318840579710145 0.916666666666667 0.00347826086956522 5.34206081081081 11
"891" "{Shampo Anti Dandruff,Tas Tangan} => {Tank Top}" 0.00318840579710145 0.916666666666667 0.00347826086956522 5.34206081081081 11
"203" "{Celana Pendek Jeans,Hair Dye} => {Tas Waist Bag}" 0.00347826086956522 0.857142857142857 0.00405797101449275 5.3186022610483 12
"2050" "{Baju Renang Pria Dewasa,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00405797101449275 0.777777777777778 0.00521739130434783 5.3030303030303 14
"2057" "{Dompet Kulit Pria,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00608695652173913 0.777777777777778 0.00782608695652174 5.3030303030303 21
"920" "{Baju Batik Wanita,Tas Tangan} => {Tank Top}" 0.00840579710144928 0.90625 0.00927536231884058 5.28135557432432 29
"2706" "{Atasan Kaos Putih,Dompet STNK Gantungan} => {Tas Ransel Mini}" 0.0272463768115942 0.854545454545454 0.0318840579710145 5.26461038961039 94
"2080" "{Atasan Kaos Putih,Tas Multifungsi} => {Tas Sekolah Anak Laki-laki}" 0.00405797101449275 0.666666666666667 0.00608695652173913 5.26315789473684 14
"2175" "{Serum Vitamin,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0263768115942029 0.771186440677966 0.0342028985507246 5.25808936825886 91
"3029" "{Tank Top,Tas Travel} => {Gembok Koper}" 0.0428985507246377 0.587301587301587 0.0730434782608696 5.24919812484579 148
"3319" "{Tank Top,Tas Travel} => {Atasan Kaos Putih}" 0.0455072463768116 0.623015873015873 0.0730434782608696 5.2424506387921 157
"1357" "{Hair Tonic,Kaos} => {Celana Pendek Green/Hijau}" 0.00753623188405797 0.666666666666667 0.011304347826087 5.23917995444191 26
"2710" "{Dompet STNK Gantungan,Sepatu Sport merk Z} => {Atasan Kaos Putih}" 0.0281159420289855 0.621794871794872 0.0452173913043478 5.23217636022514 97
"238" "{Atasan Baju Belang,Tank Top} => {Sweater Top Panjang}" 0.00898550724637681 0.911764705882353 0.00985507246376812 5.22522962673441 31
"3303" "{Atasan Kaos Putih,Tas Ransel Mini} => {Sepatu Sport merk Y}" 0.0269565217391304 0.762295081967213 0.0353623188405797 5.19746646795827 93
"2153" "{Tank Top,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.00927536231884058 0.761904761904762 0.0121739130434783 5.19480519480519 32
"2159" "{Hair and Scalp,Tas Multifungsi} => {Sepatu Sport merk Y}" 0.0110144927536232 0.76 0.0144927536231884 5.18181818181818 38
